Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2571289300.51182,1937606629.29564,1913234218.86425,2031034202.61597,2250385896.4985,2563165163.70136,2680965147.45308,2388496222.27638,2339751401.4136,2429116906.3287,2307254854.17174,2782516857.58388,3692485858.09095,5876143560.87263,7107893126.65715,7688998817.07711,6943442876.27485,7519646894.17591,6813008130.0813,9204347826.08696,11300000000,14587301587.3016,22600124795.19,21956304449.37,24764305080.89,25801403273.95,26202580690.47,34072853910,44923701330,41190793490,49129758920,55542659170,66847400129,74280328750,104607445198,131858826000,154811877000,187447040000,188750394176,198699399635,253092089737,272060010515.89,333002310923.451,447958253781.611,607356934124.72,773339005396.98,991731387760.49,1258056795940.68,1497868782939.59,1262664161019.72,1654815752520.77,2006296851396.73,2175080625667.35,2354248580554.57,2462839435101.08,2362092880963.47,2199967569433.37,2424199911705.08,2655609104875.14,,
Cote d'Ivoire,CIV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,187017625.556139,218194462.124088,221930221.918022,258264752.481875,330533040.413472,338691189.41455,372845096.2722,392274948.994089,521479828.101502,500460465.162798,520616448.585418,510247597.56897,619773363.314177,896858189.629646,1402963862.35915,1430151941.39037,1946009761.85444,2670550446.37388,2885366741.57423,3163759568.37482,3561631199.13139,2966163293.54528,2756185695.16166,2527383751.37115,3100078387.62971,3263789748.09855,3617154650.84482,3372301472.43297,3126609547.07801,3125624091.59887,3421191368.47657,3149019076.45648,3558855924.13516,3252142526.23758,3369268837.06136,4593584282.14936,4989346356.11132,5030669759.28497,5220928218.20359,5247990455.07781,4370512052.15679,4555378742.04424,5860137947.81605,6412152574.59434,7682091175.06315,8525099432.55336,9321895748.26527,9607481678.26355,11413826500.0437,12346184122.6651,12599682601.8571,13660375263.2368,13108324709.893,12984345397.1338,13870428688.45,12496387265.5231,11788863965.1189,12824121333.1991,12814810581.7377,,
Cameroon,CMR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,193434683.336333,179141516.117027,192656350.967135,232978068.754145,269474960.777087,304035800.033393,284042012.602223,291797729.279486,363946226.849268,573755351.322004,624464986.350786,696620421.375408,843610400.5454,1043175451.30227,1224968082.51873,1879642995.1483,1669843815.38441,2432257586.58988,2243906920.39044,2611952656.02619,2725480658.49439,2472751280.0609,2053806127.92889,2003045526.86057,2306775345.75839,2250713452.20634,2486734793.37846,2341602554.67398,2157027779.24325,2235509632.47295,1990231973.73391,2445458047.3629,2695377807.29357,2393027329.09599,2245087608.13832,2612567706.81833,2679888437.51044,2813421456.63298,3044751072.90894,3958470638.37536,4413882090.68947,4962622164.77229,6460297270.74773,7674073978.13291,5568685495.53428,5796645109.70629,7607694216.64324,7601555333.69335,8270698728.84787,8714098480.02184,6881847055.41217,6276171223.2647,6490020694.2308,7469618572.59206,,
"Congo, Dem. Rep.",COD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316878619.73574,1607380673.70666,1731595952.11051,1142032617.06063,1851630126.86592,1113537727.27273,2185507246.37681,891666666.666667,1367800837.58331,2145055691.03305,2340567899.37411,2745153230.58484,3136077074.81099,6539494270.72831,7723022252.04164,5000335250.26001,8865916412.10778,10210736241.2238,9027202464.46064,11910414647.3896,13226085525.3466,10512898980.653,8896176892.90775,13401989661.626,15877982605.6757,,
"Congo, Rep.",COG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,26943546.434338,29515424.4500006,50771655.4192559,62818525.19749,70846987.305715,71410810.7707121,65939853.0330596,72357447.7390855,76343640.5780523,85012891.1091859,95512627.9823672,104954865.950463,116257095.680306,171385616.281263,311584817.760394,275298406.703788,304665659.819158,348827333.662232,384211648.259852,568348371.033017,1023762093.66517,1156656680.88909,1194134307.47903,1215274929.33037,1351850300.61217,1227120964.24005,736631970.121334,958951542.191998,898779925.76588,1159530945.41363,1449116806.34251,1134481581.27291,1193589829.75672,822017114.203332,1035379941.84848,1369151278.45747,1739316245.99943,1755897499.50914,1487018125.88757,1701642896.66819,2585496314.97565,2163316674.36294,2461790945.67168,2825094281.95409,3743531239.96753,5122710670.08602,6506604609.64933,6592305406.71709,8912225916.03985,6755575077.04057,10221068210.3146,12591110062.7911,11458706109.8226,10780248562.8694,10347651264.6259,5925246365.07428,6005741573.21939,8182172506.15278,11138571943.0938,,
Colombia,COL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,632672494.348154,589865537.313433,605741204.428215,579510844.444444,714265144.444444,699047619.047619,541851851.851852,653146477.145043,701707004.180043,808812068.099551,955259648.019432,935820962.911309,1149373247.90663,1539558029.33178,1798616360.40627,2071845444.99232,2615131863.38089,3283905564.22709,3867783604.04144,4251544715.065,5416924889.4313,4312469259.96344,4252517718.43372,4050952667.78683,4546303965.08543,4818142148.53733,6582202894.2535,6165155372.87305,6386221631.40895,7118228010.95861,9024672480.38864,9389847563.38362,9649972062.93192,10089611942.598,12254186688.3985,13444770139.3343,14767813598.716,15829917576.649,14773797430.026,15812211474.8338,15897088339.1542,15111975248.9223,14513777086.8965,15687092169.746,19635451077.6387,24713096696.007,28652849671.1376,33881746251.4648,43858927279.6777,38170353626.9263,46827058080.6203,64566198104.8508,69774499139.9335,69111349016.9256,63397044931.4885,45930514341.4508,41623750618.7131,47059502785.0858,52722578444.9322,,
Comoros,COM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,18752561.7930516,17348160.355295,16259717.2580329,16931592.3779493,16319833.0255199,17384173.7687286,24669148.1159563,29823580.6930331,31499531.4688109,30175018.8711421,37963362.5637023,37475474.513877,40417152.7706415,40016216.9683451,28203731.6149806,35209696.8375917,34997132.8780691,32203525.7343795,32703609.9180308,33793543.4300631,30950452.4961024,33417051.7909735,37462117.9803245,48215131.6642215,55894065.2748592,57752590.8029119,61659830.3073327,71320012.8084467,74976008.9276862,83966816.5038732,87433841.7802282,101729359.553184,90881193.4326729,100971526.747347,111091514.446427,97879245.4429499,108025426.952822,127912785.758281,156055206.910749,,
Cabo Verde,CPV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,24288324.3019895,29942601.5562269,32243019.3521382,34103853.2038423,30064775.4008994,31179559.0390662,33573415.1518063,42578568.0969506,44159711.3816908,51418167.4085416,52576490.7976862,52976389.2000896,61728160.1928901,65033421.6121452,61175342.8337668,83482492.5507137,101395543.124898,134631485.120869,118975529.248762,124265005.50714,145630289.312716,167834263.047786,202095934.370935,255294474.069373,295820489.462614,367187288.19007,500015668.817199,545279858.851099,660191834.321885,531989156.822308,543735621.940263,662759015.551819,704245132.589581,749300524.240874,750676236.985831,717082167.756528,735543570.396065,812736072.812859,964278699.247219,,
Costa Rica,CRI,Exports of goods and services (current US$),NE.EXP.GNFS.CD,107517342.937743,102289846.339259,108885580.66796,113065968.932798,132494248.206794,133796226.415094,160407547.169811,174037735.849057,214867924.528302,227033962.264151,274128301.886792,288614205.077123,374287867.370008,470903291.809593,552345523.32913,589474912.485414,697444574.095683,948424737.456243,992882147.024504,1086476079.34656,1279264877.47958,1135278197.6998,1175166480.87107,1134009178.91089,1258544844.57489,1204104950.49505,1384953405.01792,1433877648.55823,1570096318.77556,1830043151.27604,1952841380.81713,2403995650.57584,3021544791.58225,3453398969.6965,3763146932.48155,4414827041.69682,4672770398.63271,5248818522.7859,6015987690.03461,6066566857.32288,6445399583.37389,6471720164.50269,6502965357.40092,7024720849.34531,7855095380.08358,8710569530.63531,9839017111.19804,10910386062.7488,11953067007.0592,10647948764.4953,12363101561.2475,13886078378.1015,14950204991.037,15586637116.9513,16313862272.8384,16884667693.8555,18345150588.7035,19229169561.3722,20292818940.5908,,
Caribbean small states,CSS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,1857363400,2255959900,2654199160.54565,3258402050.66345,3719910243.90244,4251739756.09756,4499232764.92083,4635330843.37349,5819724675.32468,6377068904.10959,6521956666.66667,6565420000,6838236470.58824,7224138183.93481,7766066363.11895,7725366415.54755,7687511279.09767,8295404425.79168,8794332849.60422,8421585287.70986,8662106515.95745,5332907602.01993,3736544459.45946,2951182567.56757,3766477027.02703,4078053746.96796,3831000000,3785600000,3668100000,4123500000,4318900000,4193000000,3872000000,4649900000,6120800000,8962900000,9870000000,11917900000,12506400000,10839000000,14519000000,17319000000,18659000000,18593000000,17812000000,14941000000,13690000000,14083000000,14505000000,,
Curacao,CUW,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158100558.65922,2369776536.31285,2170670391.06145,2281675977.65363,,,,,,
Cayman Islands,CYM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,173853062.59065,286578511.562153,351377554.132357,408069622.368274,575808862.275449,975007960.199005,1048990794.97908,1099530332.92232,1089019577.30812,1245251944.1675,1184542898.27255,1391979209.03955,1751888794.15347,2057181806.77541,2348366627.21894,2879463636.36364,2716934974.74747,3418539504.56323,3129819787.98587,3541279880.95238,6631689521.34541,7029131744.04015,6605714937.2862,7040542986.42534,7025878101.40237,6986380772.8558,7092287795.99271,7126828846.15385,8402847112.11778,9853627500,10265955726.8996,10726039392.7989,12765499589.3786,13945071041.4531,12641150319.5332,12963934773.9626,14746191536.7483,13816180136.1943,14665650152.7427,15289807360.1701,13909864639.9645,14780402922.2936,16529647537.2797,18238666745.3944,,
Czech Republic,CZE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13388817545.8141,11457166848.7295,13851908167.6689,16296755517.4425,17724485273.58,24149133383.572,25666821390.1537,25002019016.6127,28064601068.1139,27841344318.0635,29710303014.6001,33105450931.6248,36961537756.6542,46732425821.5463,68328119284.975,84742000384.015,101341101807.432,125663728152.087,149036299841.258,120995278812.359,136996635817.418,162543486962.623,157958779210.829,160969652582.32,171545080091.533,151424360993.953,155205275522.625,172139400248.114,192222918480.282,,
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,32653136108.5876,36398285395.6393,43630361099.1842,61171397438.712,81209934774.3935,83951059543.6839,93928512816.5294,107969325865.409,130594790457.644,157096457475.189,176955788358.08,161173729208.135,162071569194.809,156382687629.261,157534514466.36,168036205288.334,222718700891.651,268502189118.607,295521329323.978,311964421408.509,404575941169.35,442284030642.31,473095804633.688,420757127646.989,465506809690.25,568725262726.901,570870808422.147,560966614031.13,591248193842.392,591540592371.617,599415883545.237,619095302013.423,674217955957.086,819022573363.431,1003255525204.87,1083100360651.66,1239754108643.83,1482170818505.34,1633721986231.14,1295234787440.96,1445674190819.17,1687123287014.19,1633411861143.7,1695362721155.72,1771815762504.47,1574370200254.01,1595527602196.45,1733205397533.17,1871807732126.62,,
Djibouti,DJI,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3197791277.3392,3507486688.67122,3437847909.07045,2619693978.73059,4067436939.56786,4397712819.04119,,
Dominica,DMA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,15000000,19296296.2962963,12407407.4074074,13000000,22888888.8888889,29703703.7037037,32888888.8888889,32000000,36025925.9259259,59766666.6666667,67255555.5555556,78559259.2592593,72303703.7037037,90718518.5185185,92314814.8148148,99681481.4814815,97325925.9259259,105700000,111600000,121400000,137148148.148148,151603703.703704,156814814.814815,144511111.111111,121248518.518518,123167629.62963,118410740.740741,130478222.222222,129259259.259259,144444444.444444,147844259.259259,156733703.703704,147949185.185185,179824703.703704,197424555.555556,165560666.666667,181157518.518519,184415962.962963,203438888.888889,215144925.925926,225558000,236479407.407407,,
Denmark,DNK,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,3345823849.29773,3491604729.37226,3642678800,4118477066.66667,4636162800,5119658106.9981,6134824083.00117,8596329118.10893,10472333426.3072,11887428561.4841,12587275103.3912,14117650586.3539,16550378631.2697,20570160615.8525,23118475664.9337,22322851587.725,21672296937.257,21784408091.8535,21450892184.6938,22827227077.1205,28448676059.8196,34688518632.2237,38843912798.0391,39815296435.1181,50354023850.3054,52463311498.4757,56509037126.6215,52361217939.8202,57548746187.4666,67734639975.7247,69550401641.7473,65532780528.4276,65817213019.341,70026519451.8506,73620705669.8544,75069907723.3623,81644271219.9324,95609830896.9747,110424226102.051,125495372442.429,143507666980.561,164447276484.744,191436160530.394,151388412766.513,162681442014.909,185143000979.612,178723084177.093,188383264163.235,192780904949.695,167735890864.375,167285255259.723,181636836524.133,197903545442.634,,
Dominican Republic,DOM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,172100000,152100000,196700000,195000000,202000000,144800000,160800000,187100000,199500000,227400000,266692194.1,300134133,422847716,529005316.6,749535909.4,1039406496.9,880982316,966710293.2,882809470,1211190560,1375636561,1634265437.6,1359153859.5,1565486936.7,2519773063.6,1319817837.17792,1404403987.19141,1487367353.30836,1853156237.21881,2050889905.36278,2165302159.4548,1868628352.39986,4179533747.71023,4760104000,5309706349.20635,5847170542.63566,6363926087.32737,7050765408.12246,7435818784.04941,7743976455.28209,8627787837.02779,8163779159.62762,8406972678.97364,9123124012.29829,9337421780.86277,10232937176.0039,10758308303.1662,11766045834.3019,11504543555.5369,10149752936.2,12213202645.3572,14035647061.2622,14917449899.3604,15775318373.0873,16896693177.6797,16909888869.8315,18100511600.9672,18945253518.6946,20149518994.1162,,
Algeria,DZA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1063398804.94227,1125951671.0553,396168199.311323,667230625.886166,729783512.254406,708918190.840777,789937412.651152,789937412.651152,891211439.91412,1012740272.62968,1073504628.22305,936367707.527582,1382755698.29163,2222671246.71651,5118637700.91848,5241302552.28642,5860031461.64561,6414584619.46561,6732393454.19703,10354760932.188,14540716742.671,15338986630.5204,13980227233.1344,13635984129.6358,13805836196.1713,13664028063.9644,8188005040.40834,9525773298.96907,9163454470.14269,10369299881.719,14545657769.5914,13311319293.0222,12154240350.7968,10880274367.1022,9585149853.10477,10939999981.1174,13969999892.2355,14890000201.0155,10880000226.4254,13693033316.3097,23050757374.4353,20085475620.022,20152606611.2798,25957749208.6052,34175142575.6588,48714250037.188,57121737287.0857,63530776824.0096,82034225831.0262,48534427935.4801,61975371709.7303,77581065536.5729,77122884853.4874,69659965427.0465,64611126968.565,38460086958.7671,33402745353.5216,37932650284.3034,44522950620.0158,,
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (current US$),NE.EXP.GNFS.CD,5536939349.52776,4930484628.28066,4720533034.26376,5347873652.67456,5838599354.93868,6594123202.61264,7122346283.78795,6959088365.10563,7275752107.25135,7639579244.83706,8170409223.78618,9025999012.25314,11065928327.3362,18083814407.2633,27316871335.2731,26180552263.2242,29382726275.2105,34968560172.0938,37751996679.3279,51562740826.8441,66425753665.6303,71637163797.4016,76033004599.8821,79108167749.2227,87185419436.4384,83644718725.2892,81437558922.4277,101577527492.04,124881173741.69,135368557640.631,157320176626.943,182639496608.214,214535599309.697,242333689721.652,306812235463.047,378816077042.509,427289800548.738,471449389152.114,438742139781.247,474244868913.679,580534507113.74,573203277998.982,652116728721.825,801543476781.607,1030676993283,1260536115301.42,1560032164153.79,1912489870244.55,2248293335336.55,1901499278228.03,2476730036734,2972700000066.98,3174798199240.4,3374305541044.93,3503742549364.63,3337237425045.11,3187666178804.26,3544712002851.97,3885567015945.66,,
